h	r	t
Q232631	P190	Q820725
Q232631	P1365	Q1207735
Q21949	P131	Q1270623
Q21949	P131	Q12652
Q21949	P47	Q1385244
Q21949	P47	Q1047248
Q21949	P47	Q1047232
Q21949	P47	Q1098639
Q21949	P47	Q668753
Q21949	P47	Q21625
Q21949	P47	Q21960
Q21949	P47	Q21974
Q21949	P47	Q21938
Q21949	P47	Q21662
Q30937669	P1366	Q633996
Q30937669	P3842	Q633996
Q1780	P190	Q216
Q1780	P190	Q1741
Q1780	P190	Q1085
Q1780	P190	Q31487
Q1780	P190	Q437
Q1780	P190	Q1899
Q1780	P190	Q472
Q1780	P190	Q1953
Q1780	P190	Q14960
Q1780	P190	Q37320
Q1780	P190	Q1761
Q1780	P190	Q649
Q1780	P190	Q6106
Q1780	P190	Q160173
Q12569	P131	Q18338206
Q12569	P47	Q3113
Q12569	P47	Q3148
Q12569	P47	Q12572
Q12569	P47	Q12559
Q12569	P47	Q12694
Q12569	P47	Q46130
Q12569	P47	Q12736
Q11586736	P1366	Q8192325
Q11586736	P3842	Q602903
Q130290	P47	Q132936
Q130290	P47	Q133935
Q130290	P47	Q120730
Q130290	P47	Q122723
Q130290	P47	Q160734
Q130290	P36	Q48320
Q130290	P1365	Q11633575
Q130290	P1365	Q9610752
Q714636	P190	Q841125
Q791587	P131	Q160734
Q791587	P47	Q857828
Q791587	P47	Q592500
Q791587	P47	Q1350072
Q791587	P47	Q857202
Q791587	P47	Q861255
Q791587	P1365	Q8056191
Q791587	P1365	Q5295387
Q791587	P1365	Q5986083
Q791587	P1365	Q104545769
Q22037	P131	Q12652
Q22037	P131	Q12652
Q22037	P47	Q21677
Q22037	P47	Q21852
Q22037	P47	Q21926
Q22037	P47	Q21658
Q22037	P47	Q21664
Q17175062	P1366	Q17174428
Q17175062	P3842	Q386635
Q764460	P131	Q3068
Q764460	P47	Q291197
Q764460	P47	Q780040
Q764460	P47	Q630193
Q764460	P47	Q687935
Q764460	P47	Q1065403
Q764460	P47	Q1113925
Q1047591	P131	Q12679
Q1047591	P47	Q600454
Q1047591	P47	Q1406215
Q1047591	P47	Q1095340
Q1047591	P47	Q248635
Q1047591	P47	Q1434452
Q1206355	P47	Q207309
Q1206355	P47	Q1350922
Q1206355	P47	Q1205957
Q1206355	P47	Q974969
Q386668	P131	Q122723
Q386668	P47	Q35765
Q386668	P47	Q496080
Q386668	P47	Q389633
Q386668	P47	Q742160
Q386668	P47	Q243863
Q11420054	P1366	Q1349486
Q11420054	P3842	Q1349486
Q592439	P131	Q1270623
Q592439	P131	Q12626
Q592439	P47	Q1060182
Q592439	P47	Q627292
Q592439	P47	Q903665
Q592439	P47	Q208666
Q592439	P47	Q1098650
Q592439	P47	Q1159880
Q8684	P190	Q62
Q8684	P190	Q85
Q8684	P190	Q3630
Q8684	P190	Q987
Q8684	P190	Q1867
Q8684	P190	Q3640
Q8684	P190	Q3616
Q8684	P190	Q2841
Q8684	P190	Q1490
Q8684	P190	Q649
Q8684	P190	Q956
Q8684	P190	Q23430
Q8684	P190	Q1858
Q8684	P190	Q270
Q8684	P190	Q1520
Q8684	P190	Q1524
Q8684	P190	Q61
Q8684	P190	Q1861
Q8684	P190	Q19689
Q8684	P190	Q174
Q8684	P190	Q1486
Q8684	P190	Q1489
Q8684	P190	Q8678
Q8684	P190	Q487704
Q8684	P190	Q90
Q8684	P190	Q220
Q8684	P190	Q60
Q8684	P190	Q18094
Q11587017	P1366	Q11457387
Q11587017	P3842	Q857202
Q22739	P131	Q12652
Q22739	P131	Q12652
Q22739	P47	Q22208
Q22739	P47	Q21906
Q22739	P47	Q21770
Q22739	P47	Q22007
Q22739	P47	Q22743
Q22739	P47	Q22064
Q22739	P47	Q22640
Q22739	P47	Q22011
Q500588	P131	Q12679
Q500588	P47	Q1095455
Q500588	P47	Q976906
Q500588	P47	Q1340382
Q500588	P47	Q1406208
Q500588	P47	Q1441917
Q500588	P47	Q250712
Q500588	P47	Q1441705
Q22068	P131	Q12652
Q22068	P131	Q12652
Q22068	P47	Q21917
Q22068	P47	Q22043
Q637913	P131	Q80011
Q637913	P190	Q534667
Q657530	P190	Q270912
Q657530	P190	Q166946
Q220904	P131	Q1270623
Q220904	P131	Q12626
Q220904	P47	Q231918
Q220904	P47	Q1085872
Q220904	P47	Q1101307
Q220904	P47	Q217373
Q220904	P47	Q194407
Q220904	P47	Q818892
Q266038	P131	Q1270623
Q266038	P131	Q12626
Q266038	P47	Q990790
Q266038	P47	Q1085887
Q266038	P47	Q640129
Q266038	P47	Q154728
Q1000779	P131	Q1270623
Q1000779	P131	Q12626
Q1000779	P47	Q232013
Q1000779	P47	Q1060441
Q1000779	P47	Q195387
Q1000779	P47	Q1159891
Q21888	P131	Q1270623
Q21888	P131	Q12652
Q21888	P47	Q22080
Q21888	P47	Q22386
Q21888	P47	Q22160
Q22104	P131	Q12652
Q22104	P131	Q12652
Q22104	P47	Q22133
Q22104	P47	Q22994
Q22104	P47	Q22946
Q22104	P47	Q21992
Q22104	P47	Q22397
Q1347481	P131	Q125863
Q1347481	P47	Q504690
Q1347481	P47	Q602903
Q1347481	P47	Q847550
Q1347481	P1365	Q11596597
Q1347481	P1365	Q11629562
Q1347481	P1365	Q11621992
Q1347481	P1365	Q11671952
Q1347481	P1365	Q11416506
Q1347481	P190	Q385892
Q1347481	P190	Q236680
Q230365	P131	Q12549
Q230365	P47	Q647
Q230365	P47	Q779192
Q230365	P47	Q970366
Q230365	P47	Q220159
Q64	P190	Q65
Q64	P190	Q90
Q64	P190	Q2807
Q64	P190	Q270
Q64	P190	Q649
Q64	P190	Q239
Q64	P190	Q1781
Q64	P190	Q269
Q64	P190	Q1489
Q64	P190	Q956
Q64	P190	Q3630
Q64	P190	Q1490
Q64	P190	Q1486
Q64	P190	Q1085
Q64	P190	Q3935
Q64	P190	Q472
Q64	P190	Q3616
Q64	P190	Q1748
Q64	P190	Q1899
Q64	P190	Q2844
Q64	P190	Q34820
Q64	P190	Q3561
Q64	P47	Q1711
Q1095324	P131	Q12679
Q1095324	P47	Q1048497
Q1095324	P47	Q212588
Q1095324	P47	Q1097969
Q778091	P131	Q3068
Q778091	P47	Q1065416
Q778091	P47	Q595371
Q778091	P47	Q1069477
Q778091	P47	Q548727
Q778091	P47	Q668708
Q1346895	P47	Q495821
Q1346895	P47	Q838660
Q1346895	P47	Q840859
Q1346895	P1365	Q11517123
Q890040	P131	Q12657
Q890040	P47	Q166997
Q890040	P47	Q1140486
Q890040	P47	Q33834
Q22006	P131	Q1270623
Q22006	P131	Q12652
Q22006	P47	Q22160
Q22006	P47	Q21782
Q22006	P47	Q22055
Q22006	P47	Q22913
Q8062789	P1366	Q17139
Q8062789	P3842	Q17139
Q665	P1366	Q456
Q753750	P131	Q3068
Q753750	P47	Q213515
Q753750	P47	Q664678
Q753750	P47	Q1117389
Q753750	P47	Q1069585
Q733754	P131	Q12679
Q733754	P47	Q248779
Q733754	P47	Q534812
Q733754	P47	Q251183
Q733754	P1889	Q217161
Q196478	P131	Q12549
Q196478	P47	Q213309
Q196478	P47	Q955534
Q196478	P47	Q1074556
Q196478	P47	Q218171
Q196478	P47	Q626520
Q196478	P47	Q218238
Q932511	P131	Q3353
Q932511	P47	Q1106238
Q932511	P47	Q379244
Q932511	P47	Q1020778
Q932511	P47	Q1012110
Q932511	P47	Q201804
Q674002	P131	Q12549
Q674002	P47	Q643467
Q674002	P47	Q1011061
Q674002	P47	Q1011050
Q674002	P47	Q1023498
Q674002	P47	Q216883
Q674002	P1889	Q741684
Q193872	P131	Q1270623
Q193872	P131	Q12626
Q193872	P47	Q231972
Q193872	P47	Q615710
Q193872	P47	Q936721
Q193872	P47	Q976692
Q193872	P47	Q212857
Q633331	P131	Q1270623
Q633331	P131	Q12626
Q633331	P47	Q473093
Q633331	P47	Q674643
Q633331	P47	Q1049800
Q633331	P47	Q1159856
Q633331	P47	Q1159862
Q633331	P47	Q1159769
Q633331	P47	Q670459
Q457613	P131	Q3068
Q457613	P47	Q631274
Q457613	P47	Q291197
Q457613	P47	Q372691
Q457613	P47	Q273922
Q457613	P47	Q675750
Q1095398	P131	Q12679
Q1095398	P47	Q1048497
Q1095398	P47	Q301758
Q1095398	P47	Q212588
Q1095398	P47	Q837658
Q744398	P131	Q12549
Q744398	P47	Q222962
Q744398	P47	Q193576
Q744398	P47	Q868433
Q744398	P47	Q223692
Q744398	P47	Q213564
Q744398	P47	Q549380
Q1012464	P131	Q3353
Q1012464	P47	Q861600
Q1012464	P47	Q861659
Q1012464	P47	Q193746
Q1012464	P47	Q1016375
Q22379	P131	Q12652
Q22379	P131	Q12652
Q22379	P47	Q22378
Q22379	P47	Q21956
Q22379	P47	Q21611
Q22379	P47	Q21852
Q22379	P47	Q22063
Q22379	P47	Q22210
Q22379	P47	Q21616
Q22379	P47	Q21926
Q5986083	P1366	Q791587
Q5986083	P3842	Q791587
Q21909	P131	Q12652
Q21909	P131	Q12652
Q21909	P47	Q22925
Q21909	P47	Q21873
Q21909	P47	Q22225
Q21909	P47	Q22218
Q21909	P47	Q21924
Q21909	P47	Q21998
Q21909	P47	Q22308
Q1159862	P131	Q1270623
Q1159862	P131	Q12626
Q1159862	P47	Q1410271
Q1159862	P47	Q732553
Q1159862	P47	Q223612
Q1159862	P47	Q633331
Q1159862	P47	Q674643
Q1159862	P47	Q195131
Q1159862	P47	Q670459
Q22277	P131	Q12652
Q22277	P131	Q12652
Q22277	P47	Q21905
Q22277	P47	Q22395
Q22277	P47	Q22136
Q22277	P47	Q22361
Q22277	P47	Q22040
Q21718	P131	Q1270623
Q21718	P131	Q12652
Q21718	P47	Q21671
Q21718	P47	Q21647
Q21718	P47	Q21966
Q21718	P47	Q21961
Q21718	P47	Q21693
Q21897	P131	Q12652
Q21897	P131	Q12652
Q21897	P47	Q21841
Q21897	P47	Q21620
Q21897	P47	Q21903
Q21897	P47	Q21580
Q21897	P47	Q21703
Q21897	P47	Q21636
Q21897	P47	Q22187
Q21897	P47	Q22063
Q21897	P47	Q22210
Q12559	P131	Q18338206
Q12559	P36	Q1289
Q12559	P150	Q582
Q12559	P150	Q1291
Q12559	P150	Q13598
Q12559	P47	Q3083
Q12559	P47	Q3148
Q12559	P47	Q3364
Q12559	P47	Q46130
Q12559	P47	Q12569
Q12559	P47	Q12745
Q12559	P47	Q16665897
Q597644	P131	Q12804
Q597644	P47	Q1440798
Q597644	P47	Q1454185
Q597644	P47	Q949093
Q597644	P47	Q6616
Q324001	P131	Q3353
Q324001	P47	Q187625
Q324001	P47	Q1079405
Q324001	P47	Q203392
Q324001	P47	Q1012448
Q324001	P47	Q193453
Q21775	P131	Q1270623
Q21775	P131	Q12652
Q21775	P47	Q21868
Q21775	P47	Q21959
Q21775	P47	Q22154
Q21775	P47	Q22050
Q21775	P47	Q22275
Q21775	P47	Q21661
Q654395	P131	Q12679
Q654395	P47	Q741684
Q654395	P47	Q1048464
Q654395	P47	Q206218
Q654395	P47	Q1347508
Q654395	P47	Q818051
Q1159745	P131	Q1270623
Q1159745	P131	Q12626
Q1159745	P47	Q868110
Q1159745	P47	Q212968
Q1159745	P47	Q1002667
Q1159745	P47	Q1159816
Q1159745	P47	Q388446
Q22376	P131	Q12652
Q22376	P131	Q12652
Q22376	P47	Q21752
Q22376	P47	Q21645
Q22376	P47	Q23001
Q22376	P47	Q22382
Q22376	P47	Q21683
Q1065731	P131	Q12652
Q1065731	P131	Q12626
Q1065731	P47	Q22248
Q1065731	P47	Q22258
Q1065731	P47	Q473158
Q1065731	P47	Q215053
Q1065731	P47	Q453411
Q1065731	P47	Q208732
Q251108	P131	Q12679
Q251108	P47	Q1157467
Q251108	P47	Q127280
Q251108	P47	Q640526
Q251108	P47	Q248866
Q251108	P47	Q637483
Q251108	P47	Q830987
Q195500	P131	Q12679
Q195500	P47	Q1340300
Q195500	P47	Q1047556
Q195500	P47	Q1095158
Q195500	P47	Q600454
Q195500	P47	Q1434452
Q195500	P47	Q250741
Q1165168	P131	Q3068
Q1165168	P47	Q478
Q1165168	P47	Q632295
Q1165168	P47	Q1385591
Q1165168	P47	Q727873
Q1165168	P47	Q945573
Q17175937	P1366	Q17174428
Q17175937	P3842	Q386635
Q22291	P131	Q12652
Q22291	P131	Q12652
Q22291	P47	Q22948
Q22291	P47	Q22061
Q22291	P47	Q22391
Q22291	P47	Q22199
Q22291	P47	Q22262
Q22291	P47	Q22642
Q251209	P131	Q12679
Q251209	P47	Q248824
Q251209	P47	Q248953
Q251209	P47	Q1095165
Q251209	P47	Q1347071
Q251209	P47	Q248853
Q251209	P47	Q729239
Q72	P190	Q62
Q22093	P131	Q12652
Q22093	P131	Q12652
Q22093	P47	Q22100
Q22093	P47	Q1018438
Q22093	P47	Q192580
Q22093	P47	Q21675
Q22093	P47	Q21809
Q22093	P47	Q22993
Q11577544	P1366	Q6455222
Q11577544	P3842	Q200707
Q485172	P190	Q386635
Q485172	P190	Q3718
Q485172	P47	Q490584
Q22540	P131	Q12652
Q22540	P131	Q12652
Q22540	P47	Q22166
Q22540	P47	Q22084
Q22540	P47	Q21872
Q22540	P47	Q22922
Q22540	P47	Q22238
Q22540	P47	Q22640
Q22540	P47	Q21925
Q18700230	P1366	Q653510
Q18700230	P3842	Q653510
Q3579	P190	Q3561
Q3579	P190	Q2841
Q3579	P190	Q3820
Q3579	P190	Q42800
Q3579	P190	Q269
Q3579	P190	Q2807
Q3579	P190	Q11194
Q3579	P190	Q1899
Q208666	P131	Q1270623
Q208666	P131	Q12626
Q208666	P47	Q1060182
Q208666	P47	Q229484
Q208666	P47	Q903665
Q208666	P47	Q1101319
Q208666	P47	Q212966
Q208666	P47	Q592439
Q218171	P131	Q12549
Q218171	P47	Q224127
Q218171	P47	Q363859
Q218171	P47	Q1010955
Q218171	P47	Q747842
Q218171	P47	Q196478
Q218171	P47	Q947162
Q218171	P47	Q626520
Q218171	P47	Q218238
Q2706299	P131	Q456
Q2706299	P1366	Q456
Q2706299	P131	Q3366
Q2706299	P131	Q46130
Q11751	P190	Q65
Q11751	P190	Q1489
Q11751	P190	Q201117
Q11751	P47	Q384809
Q22227	P131	Q1270623
Q22227	P131	Q12652
Q22227	P47	Q21874
Q22227	P47	Q22016
Q22227	P47	Q22282
Q22227	P47	Q22146
Q22227	P47	Q22200
Q21687	P131	Q1270623
Q21687	P131	Q12652
Q21687	P47	Q21893
Q21687	P47	Q21915
Q21687	P47	Q22921
Q21687	P47	Q22118
Q21687	P47	Q21934
Q21687	P47	Q22076
Q21687	P47	Q22256
Q21687	P47	Q22240
Q21687	P47	Q22038
Q21687	P47	Q22329
Q21773	P131	Q1270623
Q21773	P131	Q12652
Q21773	P47	Q21915
Q21773	P47	Q21780
Q21773	P47	Q22230
Q21773	P47	Q22274
Q21773	P47	Q21668
Q21773	P47	Q22236
Q21773	P47	Q22544
Q21773	P47	Q21985
Q1347225	P131	Q12679
Q1347225	P47	Q509681
Q1347225	P47	Q1094832
Q1347225	P47	Q1155642
Q1347225	P47	Q1340544
Q1347225	P47	Q249236
Q1347225	P47	Q1347101
Q1347225	P47	Q1096994
Q1347225	P47	Q251195
Q21955	P131	Q12652
Q21955	P131	Q12652
Q21955	P47	Q21642
Q21955	P47	Q22380
Q21955	P47	Q21896
Q21955	P47	Q21857
Q21955	P47	Q22257
Q664678	P131	Q3068
Q664678	P47	Q1117389
Q664678	P47	Q632139
Q664678	P47	Q747774
Q664678	P47	Q753750
Q664678	P47	Q1064610
Q1159769	P131	Q1270623
Q1159769	P131	Q12626
Q1159769	P47	Q1410271
Q1159769	P47	Q633331
Q1159769	P47	Q674643
Q1159769	P47	Q1099402
Q1159769	P47	Q1159856
Q1159769	P47	Q1095825
Q248815	P131	Q12679
Q248815	P47	Q617764
Q248815	P47	Q1049153
Q248815	P47	Q750267
Q248815	P47	Q1340334
Q8652	P190	Q3805
Q8652	P190	Q3640
Q8652	P190	Q2841
Q8652	P190	Q1486
Q8652	P190	Q15674
Q8652	P190	Q2868
Q8652	P190	Q597
Q8652	P190	Q6506
Q8652	P190	Q188673
Q8652	P190	Q2887
Q8652	P190	Q34820
Q8652	P190	Q34261
Q8652	P190	Q2807
Q8652	P190	Q174
Q8652	P190	Q3306
Q8652	P190	Q8678
Q8652	P190	Q34692
Q624136	P131	Q12549
Q624136	P47	Q672563
Q624136	P47	Q1063120
Q624136	P47	Q196540
Q624136	P47	Q1010975
Q624136	P47	Q318432
Q624136	P47	Q692901
Q624136	P47	Q633410
Q176419	P131	Q3353
Q176419	P47	Q861577
Q176419	P47	Q977077
Q176419	P47	Q1016135
Q176419	P47	Q589870
Q176419	P47	Q609207
Q176419	P47	Q741549
Q653545	P131	Q81863
Q653545	P47	Q329996
Q653545	P47	Q17139
Q653545	P47	Q819587
Q653545	P47	Q496499
Q653545	P47	Q846877
Q653545	P47	Q1205482
Q653545	P190	Q330007
Q11450869	P1366	Q1349021
Q11450869	P3842	Q1349021
Q196470	P131	Q12549
Q196470	P47	Q1063126
Q196470	P47	Q1074650
Q196470	P47	Q225183
Q196470	P47	Q260148
Q196470	P47	Q475738
Q196470	P47	Q654765
Q196470	P47	Q1011295
Q196470	P47	Q1011589
Q1094803	P131	Q12679
Q1094803	P47	Q432180
Q1094803	P47	Q195506
Q1094803	P47	Q1340726
Q1094803	P47	Q251115
Q1094803	P47	Q640153
Q1026441	P131	Q12626
Q1026441	P47	Q931612
Q1026441	P47	Q1066120
Q1026441	P47	Q1062207
Q1026441	P47	Q1385134
Q1026441	P47	Q226419
Q1026441	P47	Q212796
Q196967	P131	Q1270623
Q196967	P131	Q12626
Q196967	P47	Q213252
Q196967	P47	Q752544
Q196967	P47	Q581844
Q196967	P47	Q627247
Q196967	P47	Q1049800
Q196967	P47	Q1159856
Q196967	P47	Q1414358
Q1074785	P131	Q12549
Q1074785	P47	Q216824
Q1074785	P47	Q860668
Q1074785	P47	Q735675
Q1074785	P47	Q1011295
Q1012062	P131	Q3353
Q1012062	P47	Q861669
Q1012062	P47	Q1012012
Q1012062	P47	Q921506
Q21697	P131	Q12652
Q21697	P131	Q12652
Q21697	P47	Q22449
Q21697	P47	Q21865
Q21697	P47	Q22123
Q21697	P47	Q22059
Q21697	P47	Q21932
Q21697	P47	Q21939
Q21697	P47	Q22208
Q21697	P47	Q22011
Q34820	P190	Q60
Q34820	P190	Q2807
Q34820	P190	Q1867
Q34820	P190	Q4361
Q34820	P190	Q40236
Q34820	P190	Q2933
Q34820	P190	Q1486
Q34820	P190	Q64
Q34820	P190	Q70
Q34820	P190	Q100
Q34820	P190	Q1533
Q34820	P190	Q1555
Q34820	P190	Q1489
Q34820	P190	Q1563
Q34820	P190	Q1491
Q34820	P190	Q2868
Q34820	P190	Q597
Q34820	P190	Q8652
Q34820	P190	Q3274
Q34820	P190	Q1335
Q34820	P190	Q956
Q34820	P190	Q2900
Q34820	P190	Q3551
Q34820	P190	Q8678
Q34820	P190	Q2887
Q34820	P190	Q3070
Q34820	P190	Q3110
Q34820	P190	Q491540
Q34820	P190	Q49197
Q34820	P1376	Q3044715
Q251361	P131	Q12679
Q251361	P47	Q1347120
Q251361	P47	Q1095995
Q251361	P47	Q511013
Q251361	P47	Q534812
Q251361	P47	Q683107
Q21771	P131	Q1270623
Q21771	P131	Q12652
Q21771	P47	Q21631
Q21771	P47	Q21629
Q21771	P47	Q21727
Q21771	P47	Q21839
Q21771	P47	Q22407
Q21771	P47	Q21740
Q21771	P47	Q21747
Q642356	P131	Q1270623
Q642356	P131	Q12626
Q642356	P47	Q858033
Q642356	P47	Q1085872
Q642356	P47	Q954562
Q642356	P47	Q40898
Q642356	P47	Q607016
Q642356	P47	Q194407
Q23985156	P1366	Q502403
Q23985156	P3842	Q502403
Q11477740	P1366	Q5118993
Q11477740	P3842	Q602903
Q816455	P131	Q12556
Q816455	P47	Q243032
Q816455	P47	Q1171292
Q816455	P47	Q1138735
Q18094	P190	Q1533
Q18094	P190	Q8684
Q18094	P190	Q845857
Q18094	P190	Q9248
Q18094	P190	Q34664
Q18094	P190	Q12919
Q18094	P190	Q181966
Q18094	P190	Q3551
Q18094	P190	Q41211
Q18094	P131	Q487704
Q18094	P1376	Q487704
Q22110	P131	Q1270623
Q22110	P131	Q12652
Q22110	P47	Q607340
Q22110	P47	Q196340
Q22110	P1889	Q196340
Q22110	P47	Q224041
Q22110	P47	Q1047248
Q22110	P47	Q22118
Q22110	P47	Q21938
Q22110	P47	Q22038
Q11676440	P1366	Q200707
Q11676440	P3842	Q200707
Q5295387	P1366	Q791587
Q5295387	P3842	Q791587
Q1340431	P131	Q12679
Q1340431	P47	Q1049167
Q1340431	P47	Q919384
Q7820087	P1366	Q845851
Q7820087	P3842	Q845851
Q7820087	P1365	Q11674245
Q178976	P131	Q3353
Q178976	P47	Q199638
Q178976	P47	Q203589
Q178976	P47	Q179557
Q178976	P47	Q193376
Q178976	P47	Q971108
Q178976	P47	Q200067
Q178976	P47	Q1016102
Q178976	P47	Q570802
Q1079015	P131	Q3353
Q1079015	P47	Q475437
Q1079015	P47	Q1141387
Q1079015	P47	Q1011195
Q577466	P131	Q12584
Q577466	P47	Q746567
Q577466	P47	Q1382994
Q577466	P47	Q387232
Q577466	P47	Q58641626
Q518643	P131	Q1270623
Q518643	P131	Q12626
Q518643	P47	Q229977
Q518643	P47	Q21614
Q518643	P47	Q21579
Q518643	P47	Q21844
Q518643	P47	Q453618
Q518643	P47	Q1101371
Q518643	P47	Q1101252
Q1102160	P131	Q1270623
Q1102160	P131	Q12626
Q1102160	P47	Q473093
Q1102160	P47	Q217803
Q1102160	P47	Q670472
Q1102160	P47	Q1099419
Q1102160	P47	Q670459
Q988282	P131	Q1270623
Q988282	P131	Q12626
Q988282	P47	Q1000239
Q988282	P47	Q1049437
Q988282	P47	Q1048436
Q21786	P131	Q12652
Q21786	P131	Q12652
Q21786	P47	Q22041
Q21786	P47	Q21675
Q21786	P47	Q21872
Q21786	P47	Q22148
Q467471	P131	Q83273
Q467471	P361	Q83273
Q467471	P47	Q840598
Q467471	P47	Q840595
Q467471	P47	Q877184
Q467471	P47	Q857297
Q5910929	P1366	Q534667
Q5910929	P3842	Q534667
Q626314	P131	Q3068
Q626314	P47	Q1115745
Q626314	P47	Q1065369
Q1047537	P131	Q12679
Q1047537	P47	Q1340382
Q1047537	P47	Q1326756
Q1047537	P47	Q1095852
Q1047537	P47	Q976906
Q1047537	P47	Q1094939
Q1047537	P47	Q1436179
Q1047537	P1889	Q22126
Q1204478	P47	Q46747
Q1204478	P47	Q385892
Q1204478	P47	Q1205377
Q1204478	P47	Q846342
Q1204478	P190	Q844133
Q461020	P190	Q460835
Q461020	P131	Q123376
Q461020	P47	Q200022
Q461020	P47	Q633945
Q461020	P47	Q132412
Q1389349	P131	Q12679
Q1389349	P47	Q1097994
Q1389349	P47	Q586983
Q850508	P190	Q46747
Q850508	P190	Q838652
Q33959	P190	Q641
Q33959	P190	Q5465
Q33959	P190	Q8678
Q33959	P190	Q23436
Q33959	P190	Q1953
Q732887	P131	Q1270623
Q732887	P131	Q12626
Q732887	P47	Q208728
Q732887	P47	Q319282
Q732887	P47	Q929010
Q732887	P47	Q1101374
Q732887	P47	Q633224
Q55526166	P1366	Q38234
Q55526166	P3842	Q38234
Q3551	P190	Q597
Q3551	P190	Q2807
Q3551	P190	Q3572
Q3551	P190	Q1524
Q3551	P190	Q1530
Q3551	P190	Q3766
Q3551	P190	Q34820
Q3551	P190	Q487704
Q3551	P190	Q3805
Q3551	P190	Q85
Q1340544	P131	Q12679
Q1340544	P47	Q509681
Q1340544	P47	Q1155900
Q1340544	P47	Q1094832
Q1340544	P47	Q212395
Q1340544	P47	Q1347225
Q194505	P131	Q1270623
Q194505	P131	Q12626
Q194505	P47	Q1046733
Q194505	P47	Q208278
Q194505	P47	Q1048162
Q194505	P47	Q1047400
Q194505	P47	Q604127
Q194505	P47	Q1047315
Q988189	P131	Q1270623
Q988189	P131	Q12626
Q988189	P47	Q193197
Q988189	P47	Q194998
Q988189	P47	Q176605
Q988189	P47	Q194806
Q988189	P47	Q371623
Q988189	P47	Q209744
Q22126	P131	Q12652
Q22126	P131	Q12652
Q22126	P47	Q21789
Q22126	P47	Q22022
Q22126	P47	Q22220
Q22126	P47	Q22912
Q22126	P47	Q21982
Q22126	P47	Q21988
Q22126	P1889	Q1047537
Q647	P1376	Q12130
Q647	P1376	Q12549
Q647	P131	Q12549
Q647	P47	Q220159
Q647	P47	Q216863
Q647	P47	Q1160023
Q647	P47	Q930538
Q647	P47	Q535371
Q647	P47	Q1021786
Q647	P47	Q227795
Q647	P47	Q633861
Q647	P47	Q230365
Q647	P47	Q970366
Q647	P190	Q14960
Q647	P190	Q46747
Q213566	P131	Q12549
Q213566	P47	Q648164
Q213566	P47	Q503994
Q213566	P47	Q222799
Q1096665	P131	Q1270623
Q1096665	P131	Q12626
Q1096665	P47	Q338742
Q1096665	P47	Q687192
Q1096665	P47	Q1102167
Q1096665	P47	Q1161668
Q1096665	P47	Q688269
Q1096665	P47	Q1155876
Q1096665	P47	Q634045
Q13598	P131	Q16665897
Q13598	P47	Q1291
Q13598	P47	Q456
Q13598	P47	Q828676
Q21582	P131	Q12652
Q21582	P131	Q12652
Q21582	P47	Q21609
Q21582	P47	Q21776
Q21582	P47	Q22152
Q21582	P47	Q21686
Q21582	P47	Q22014
Q96027755	P1366	Q873578
Q96027755	P3842	Q873578
Q1096649	P131	Q12652
Q1096649	P131	Q12626
Q1096649	P47	Q22043
Q1096649	P47	Q193771
Q863754	P131	Q132936
Q863754	P47	Q863739
Q863754	P47	Q873536
Q863754	P47	Q851675
Q863754	P47	Q1155340
Q11397614	P1366	Q200707
Q11397614	P3842	Q200707
Q791403	P131	Q12584
Q791403	P47	Q186288
Q791403	P47	Q1104174
Q791403	P47	Q38380
Q791403	P47	Q813366
Q791403	P47	Q1464522
Q791403	P1889	Q731846
Q230376	P131	Q12549
Q230376	P47	Q664527
Q230376	P47	Q210664
Q230376	P47	Q1011404
Q230376	P47	Q230358
Q26768	P131	Q2264404
Q26768	P1366	Q2264404
Q26768	P131	Q30039410
Q26768	P131	Q12584
Q208818	P131	Q1490
Q208818	P47	Q210667
Q208818	P47	Q317847
Q208818	P47	Q213263
Q208818	P47	Q236197
Q208818	P47	Q242874
Q208818	P47	Q317834
Q208818	P47	Q330007
Q1070923	P131	Q12549
Q1070923	P47	Q1070370
Q1070923	P47	Q633861
Q1070923	P47	Q730043
Q1070923	P47	Q1011045
Q1070923	P47	Q1011423
Q212704	P131	Q1490
Q212704	P47	Q214051
Q212704	P47	Q190088
Q212704	P47	Q232641
Q212704	P47	Q235135
Q212704	P47	Q215175
Q212704	P190	Q823927
Q15104	P36	Q23482
Q15104	P47	Q18338206
Q15104	P47	Q18678265
Q21709	P131	Q1270623
Q21709	P131	Q12652
Q21709	P47	Q21643
Q21709	P47	Q21758
Q21709	P47	Q21581
Q21709	P47	Q21661
Q1432296	P131	Q12574
Q1432296	P47	Q181356
Q1432296	P47	Q243866
Q1432296	P47	Q6548
Q1432296	P47	Q1423781
Q5348908	P1366	Q240891
Q5348908	P3842	Q240891
Q370925	P47	Q62
Q370925	P47	Q917671
Q453411	P131	Q12652
Q453411	P131	Q12626
Q453411	P47	Q22248
Q453411	P47	Q22020
Q453411	P47	Q215053
Q453411	P47	Q1065731
Q618034	P131	Q3068
Q618034	P47	Q134204
Q618034	P47	Q923382
Q618034	P47	Q635172
Q618034	P47	Q1164976
Q618034	P47	Q1116872
Q1174273	P131	Q12675
Q1174273	P47	Q517261
Q1174273	P47	Q533254
Q1174273	P47	Q1336669
Q1174273	P1889	Q1170894
Q544305	P131	Q3068
Q544305	P47	Q1074547
Q544305	P47	Q1065344
Q544305	P47	Q1065301
